review_paper_id,review_title,table_label,table_caption,row_index,row_text,organism_guess,cited_doi,cited_pmid,cited_title,cited_year,cited_source,matched_candidate_paper_id
P67ea15cd3185,Toward the development of a molecular toolkit for the microbial remediation of per-and polyfluoroalkyl substances,TABLE 2,Representative haloacid dehalogenases responsible for defluorinationa,7,"References | (66, 67, 69, 70) | (56, 68) | (55, 64, 65, 71) | (66, 72) | (66, 72, 73) | (66, 74) | (66, 74)",,10.1111/j.1751-7915.2009.00155.x,21255311,Sequence- and activity-based screening of microbial genomes for novel dehalogenases,,,Pcd5250d90c40
P67ea15cd3185,Toward the development of a molecular toolkit for the microbial remediation of per-and polyfluoroalkyl substances,TABLE 2,Representative haloacid dehalogenases responsible for defluorinationa,7,"References | (66, 67, 69, 70) | (56, 68) | (55, 64, 65, 71) | (66, 72) | (66, 72, 73) | (66, 74) | (66, 74)",,10.1111/febs.16903,37437000,Structural insights into hydrolytic defluorination of difluoroacetate by microbial fluoroacetate dehalogenases,,,Pe15e0ba426a1
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,2,"PamTps1 | Plectranthus amboinicus | GPP, FPP | 2 | [17]",Pam,10.1371/journal.pone.0235416,32614884,,,,Pca3f7b19af3f
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,3,"PvTPS2 | Prunella vulgaris | NPP, FPP, (Z,Z)-FPP, GGPP, NNPP | 15 | [18]",Prunella vulgaris,10.1111/nph.15778,30843212,,,,Pb6e70871092d
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,4,"PvHVS | NPP, FPP, (Z,Z)-FPP, GGPP | 9 | [18]","Z,Z",10.1111/nph.15778,30843212,,,,Pb6e70871092d
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,5,"PvTPS4 | GPP, NPP, FPP, (Z,Z)-FPP | 10 | [18]","Z,Z",10.1111/nph.15778,30843212,,,,Pb6e70871092d
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,6,"PvTPS5 | GPP, NPP, FPP, (Z,Z)-FPP, NNPP | 11 | [18]","Z,Z",10.1111/nph.15778,30843212,,,,Pb6e70871092d
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,7,"CoTPS5 | Cananga odorata | GPP, FPP, GGPP | 3 | [22]",Cananga odorata,10.1016/j.ymben.2020.08.002,32795613,,,,P3a989cab2e00
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,8,"AdAFS1 | Actinidia deliciosa | GPP, FPP | 2 | [23]",Actinidia deliciosa,10.1093/jxb/erp162,19516075,,,,Pc6b8f823270f
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,9,"LcTPS2 | Leucosceptrum canum | GPP, FPP | 8 | [19]",Lc,10.1002/anie.202110842,34580976,,,,P8705599c6912
P718624e36308,Enhancing structural diversity of terpenoids by multisubstrate terpene synthases,Table 1,MSTSs in plants.,10,"SiTPS | Setaria italica | FPP, ent-CPP, (+)-CPP, syn-CPP | 10 | [20]",Setaria italica,10.1111/tpj.14771,32282967,,,,P02f71b35e807
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,1,Streptomyces roseosporus NRRL 15 998 | CRISPR/Cas9 | Activation of a BGC | Auroramycin | Discovery of a BGC | [85],Streptomyces roseosporus,10.1002/cbic.201800266,29799651,Auroramycin: A Potent Antibiotic from Streptomyces Roseosporus by CRISPR-Cas9 Activation,2018,ChemBioChem,P9dacdb1fc495
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,2,Streptomyces sp. SD85 | CRISPR/Cas9 | sceN knock-out | Sceliphrolactam | Verification that the BGC is involved in the formation of the antibiotic | [86],Streptomyces,10.1038/s41598-018-20018-8,29371699,Identification of a Biosynthetic Gene Cluster for the Polyene Macrolactam Sceliphrolactam in a Streptomyces Strain Isolated from Mangrove Sediment,2018,Sci. Rep.,P2ee31bbd823f
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,3,Streptomyces antibioticus ZS | CRISPR/Cas9 | Overexpression of regulator actO | Actinomycins D and V | Increase in the production of actinomycin D (4.4 fold) and actinomycin V (2.6 fold) | [87],Streptomyces antibioticus,10.1016/j.gene.2024.148962,39321948,"ActO, a Positive Cluster-Situated Regulator for Actinomycins Biosynthesis in Streptomyces antibioticus ZS",2025,Gene,Pae5220a1f04b
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,4,Streptomyces rimosus M4018 | CRISPR/Cas9 | Disruption of the zwf2 and devB genes | Oxytetracycline | Increase in antibiotic production of 36.8% | [88],Streptomyces rimosus,10.1099/mic.0.000501,28742008,Development of a CRISPR/Cas9-Mediated Gene-Editing Tool in Streptomyces rimosus,2017,Microbiology,P9aea5489f7db
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,5,Saccharopolyspora erythraea NRRL 23338 | CRISPR/Cas9 | Replacement of promoters in ery gene cluster | Erythromycin | Increase in antibiotic production of 2.8 to 6 fold | [89],Saccharopolyspora erythraea,10.3390/microorganisms11030623,36985197,CRISPR/Cas9-Mediated Multi-Locus Promoter Engineering in Ery Cluster to Improve Erythromycin Production in Saccharopolyspora erythraea,2023,Microorganisms,Pa96b8f42d6b6
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,6,"Amycolatopsis orientalis AO-2 | CRISPR/Cas12a | Substitution of a BGC | A82846B, a precursor to oritavancin | Increase in the production of the precursor | [90]",Amycolatopsis orientalis,10.1021/acssynbio.1c00317,34628852,Strategy for Producing the High-Quality Glycopeptide Antibiotic A82846B in Amycolatopsis Orientalis Based on the CRISPR-Cas12a System,2021,ACS Synth. Biol.,P90cfbf8df44f
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,7,Bacillus subtilis 168 | CRISPR/Cas9 | Promoter substitution | Fengycin | Increased production of fengycin by 5.22% | [91],Bacillus subtilis,10.3389/fmicb.2023.1342199,38249479,Construction of Bacillus subtilis for Efficient Production of Fengycin from Xylose through CRISPR-Cas9,2024,Front. Microbiol.,Pf5252de45c9c
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,8,Lysobacter enzymogenes OH11 | CRISPR/dCas9-ω3 | Overexpression of a BSC | Cyclic lipodepsipeptides WAP-8294A | Increased production of antibiotic up to 9 fold | [92],Lysobacter enzymogenes,10.1021/acssynbio.7b00293,29125739,Yield Improvement of the Anti-MRSA Antibiotics WAP-8294A by CRISPR/dCas9 Combined with Refactoring Self-Protection Genes in Lysobacter enzymogenes OH11,2018,ACS Synth. Biol.,Pbe15cb2ace08
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,9,"Acremonium chrysogenum CGMCC | CRISPR/Cas9 | Knock-out of a septum formation regulator, Acaxl2 | Cephalosporin C | Increased production of cephalosporin C | [93]",Acremonium chrysogenum,10.1016/j.jbiotec.2021.12.011,34954288,The Arthrospore-Related Gene Acaxl2 Is Involved in Cephalosporin C Production in Industrial Acremonium chrysogenum by the Regulatory Factors AcFKH1 and CPCR1,2022,J. Biotechnol.,P775de685446e
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,10,Penicillium rubens | CRISPR/Cas9 | Disruption of the pcz1 gene | Penicillin | Decrease in penicillin production | [94],Penicillium rubens,10.3390/jof9101010,37888266,"CRISPR/Cas9-Mediated Disruption of the Pcz1 Gene and Its Impact on Growth, Development, and Penicillin Production in Penicillium Rubens",2023,J. Fungi,P552d92dabb00
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,11,"B. subtilis JH642 + sfp, Streptomyces avermitilis SUKA17, Streptomyces lividans TK24 | CRISPR/Cas12a | Heterologous expression of BGCs | Bipentaromycins | Discovery of BGCs | [95]",B. subtilis Streptomyces avermitilis Streptomyces lividans,10.1038/s41467-021-21275-4,33608525,Cas12a-Assisted Precise Targeted Cloning Using in Vivo Cre-Lox Recombination,2021,Nat. Commun.,Pf4c6f358f3d6
P7bac3b414ac6,Current Knowledge on CRISPR Strategies Against Antimicrobial-Resistant Bacteria,Table 1,Summary of the articles discussed in this review regarding the use of CRISPR/Cas in antibiotic development and production.,12,E. coli BL21 | CRISPR/Cas12 | Shredding of the chromosome | Violacein | Establishment of a chassis for biomanufacturing | [96],E. coli,10.1021/acssynbio.1c00516,34978812,CS-Cells: A CRISPR-Cas12 DNA Device to Generate Chromosome-Shredded Cells for Efficient and Safe Molecular Biomanufacturing,2022,ACS Synth. Biol.,Pd8a20947966b
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,1,"B. subtilis | amorphadiene | GFP-ADS, FPPS | / | / | HepS*, UppS* | Plant | / | 116 mg/L | 1.4-fold | [84]",B. subtilis,10.1021/acs.jafc.1c00498,33877851,Engineering of multiple modules to improve amorphadiene production in Bacillus subtilis using CRISPR-Cas9,,,P59b6690b85b2
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,2,"B. subtilis | amorphadiene | GFP-ADS, FPPS | / | / | / | Plant | Overexpress MEP pathway genes in plasmid; Optimize the medium. | 416 mg/L | 20.0-fold | [85]",B. subtilis,10.1016/j.nbt.2020.10.007,33148534,High level production of amorphadiene using Bacillus subtilis as an optimized terpenoid cell factory,,,Pb71de69c2f8d
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,3,"E. coli DH1 | bisabolene | HMGS, HMGR, MK, PMK, PMD, IDI, FPPS, AgBIS | / | / | / | Plant and microorganism | / | 435 μg/L | 5.0-fold | [76]",E. coli,10.1002/bit.26530,29278415,Toward industrial production of isoprenoids in Escherichia coli: lessons learned from CRISPR-Cas9 based optimization of a chromosomally integrated mevalonate pathway,,,P5595c361b9e7
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,4,"E. coli MG1655 | steviol | GGPPS, CPS, KS | DXS, DXR, IDI | GdhA* | / | Microorganism | / | 38 mg/L | 2.5-fold | [77]",E. coli,10.1186/s12934-020-1291-x,32013995,Redesign and reconstruction of a steviol-biosynthetic pathway for enhanced production of steviol in Escherichia coli,,,P97a43312c045
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,5,"E. coli BL21 (DE3) | crocin | CCD, ALD | / | / | / | Plant and microorganism | / | 4 mg/L | 3.6-fold | [78]",E. coli,10.1186/s12934-019-1166-1,31277660,Construction of Escherichia coli cell factories for crocin biosynthesis,,,P31adb9f2ba61
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,6,"C. glutamicum | squalene | SQS | DXS, IDI | / | GapA*, GdhA*, GGPPS* | Microorganism | High-throughput fermentation; Culture condition optimization. | 106 mg/L | 5.0-fold | [70]",C. glutamicum,10.1021/acs.jafc.8b05818,30558416,Heterologous production of squalene from glucose in engineered Corynebacterium glutamicum using multiplex CRISPR interference and high-throughput fermentation,,,Pba5b7e0db2e0
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,7,"E. coli BL21 (DE3) | lycopene | / | / | AdhE*, LdhA*, PflB*, PoxB* or AckA-Pta* | / | Microorganism | / | 135 mg/L | 3.0-fold | [61]",E. coli,10.1186/s12934-022-01746-z,35123478,Metabolic engineering of Escherichia coli BL21 strain using simplified CRISPR-Cas9 and asymmetric homology arms recombineering,,,Pc254ee3ce482
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,8,"E. coli BL21 (DE3) | lycopene | / | / | / | AAS, HMGS, HMGR, MK, PMK, PMD, IDI | Microorganism | / | 71 mg/L | 8.0-fold | [83]",E. coli,10.1016/j.ymben.2016.08.006,27569599,CRISPR interference-guided balancing of a biosynthetic mevalonate pathway increases terpenoid production,,,P53acf7e8b8e5
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,9,"E. coli W3110 | lycopene | GGPPS, CrtI, CrtE, CrtB | DXS, DXR, IDI | / | / | Microorganism | / | 9 mg/g | 4.4-fold | [79]",E. coli,10.1186/s12934-020-01360-x,32448328,Homology-dependent recombination of large synthetic pathways into E. coli genome via λ-Red and CRISPR/Cas9 dependent selection methodology,,,P96c658e1a006
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,10,"E. coli MG1655 | β-carotene | FPPS, GGPPS, CrtB, CrtI, | DXS, CMK, HDR, IDI, GalP | PtsHIcrr* | / | Microorganism | / | 2 g/L | 28.0-fold | [4]",E. coli,10.1016/j.ymben.2015.06.006,26141150,Metabolic engineering of Escherichia coli using CRISPR-Cas9 meditated genome editing,,,P8bfe77d180cf
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,11,E. coli ATCC 8739 | β-carotene | Almgs | / | / | / | Microorganism | / | 37 mg/L | 1.4-fold | [92],E. coli,10.1016/j.ymben.2017.07.001,28688931,Membrane engineering - A novel strategy to enhance the production and accumulation of β-carotene in Escherichia coli,,,Pdacd056f006b
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,12,E.coli ATCC 8739 | zeaxanthin | CrtZ | / | / | / | Microorganism | / | 451 μg/L | 1.3-fold | [93],E.coli,10.1186/s12934-020-01496-w,33317552,Manipulating the position of DNA expression cassettes using location tags fused to dCas9 (Cas9-Lag) to improve metabolic pathway efficiency,,,Pcebf8586246f
P9cb61a911599,CRISPR-Cas9-based genome-editing technologies in engineering bacteria for the production of plant-derived terpenoids,Table 1,The applications of CRISPR-Cas9-based technologies and other strategies in engineering bacteria for the heterologous production of terpenoids.,13,"E.coli ATCC 8739 | astaxanthin | CrtW, CrtZ | / | / | / | Microorganism | / | 410 μg/L | 1.3-fold | [93]",E.coli,10.1186/s12934-020-01496-w,33317552,Manipulating the position of DNA expression cassettes using location tags fused to dCas9 (Cas9-Lag) to improve metabolic pathway efficiency,,,Pcebf8586246f
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,1,1 | 72 | Infected aortic aneurysm | + | Japan | Saito et al. (2022),,10.3201/eid2807.212505,35731192,Determining infected aortic aneurysm treatment using focused detection of Helicobacter cinaedi,,,P445bc458a94f
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,5,5 | 72 | + | Japan | Matsuoka et al. (2021),,10.2169/internalmedicine.7517-21,34121015,Acquired hemophilia a presenting with infectious aortic aneurysms due to an underlying Helicobacter cinaedi infection,,,Pebf0a8aef7df
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,6,6 | 80 | - | Japan | Toyoshima et al. (2022),,10.1016/j.idcr.2022.e01426,35127452,Helicobacter cinaedi-infected aneurysm and vertebral osteomyelitis in an immunocompetent patient,,,P24dbbabcea09
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,7,7 | 77 | - | Japan | Matsuo et al. (2020),,10.1186/s12879-020-05582-7,33203370,Infected aortic aneurysm caused by Helicobacter cinaedi: case series and systematic review of the literature,,,P4fcae483ec49
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,10,10 | 61 | Bacteremia | + | Japan | Fujita et al. (2021),,10.1002/jha2.285,35845186,Helicobacter cinaedi bacteremia in a patient with primary central nervous system lymphoma,,,P605ba3b42de7
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,11,11 | 74 | + | Japan | Nagase et al. (2021),,10.31662/jmaj.2021-0016,34414329,Bacteremia caused by both Legionella pneumophila serogroup 2 and Helicobacter cinaedi,,,Pbc7ccf97dec3
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,12,12 | 86 | + | Japan | Suzuki S. et al. (2019),,10.2169/internalmedicine.1785-18,30799339,Encephalopathy induced by high plasma and cerebrospinal fluid ceftriaxone concentrations in a hemodialysis patient,,,P9fb55e35dfc4
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,13,13 | 63 | + | Japan | Fujita et al. (2018),,10.2169/internalmedicine.1196-18,30146580,Bacteremia possibly caused by Helicobacter cinaedi and associated with painful erythema in rheumatoid arthritis with malignant lymphoma,,,P56c3485aaec8
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,14,14 | 44 | + | Denmark | Rasmussen et al. (2021),,10.1186/s13099-021-00422-8,33888153,Helicobacter cinaedi bacteraemia secondary to enterocolitis in an immunocompetent patient,,,P636543ac411d
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,15,"15 | 31 | - | New Zealand, possibly also Indonesia, Singapore | Fox-Lewis et al. (2020)",,10.1016/j.idcr.2020.e00910,32695610,Helicobacter cinaedi bacteremia in a returning traveler,,,Pa250b7758ef3
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,16,16 | 74 | - | Japan | Yasuda et al. (2019),,10.1177/1179547619846860,31065220,A case report of autosomal dominant polycystic kidney disease under peritoneal Dialysis with cyst infection and culture-positive peritoneal fluid,,,P80a949e2fe46
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,17,17 | 74 | - | Japan | Suzuki T. et al. (2019),,10.3201/eid2503.180936,30789337,Helicobacter cinaedi hepatic cyst infection with bacteremia,,,P59d842204662
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,18,18 | 76 | - | Argentina | Togneri et al. (2019),,10.1016/j.ram.2018.06.002,30243527,Helicobacter cinaedi bacteremia: presentation of the first cases reported in Argentina,,,Pf73598a1432c
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,20,20 | 72 | + | Japan | Takenaka et al. (2021),,10.1159/000518685,34720934,Recurrent fever due to Helicobacter cinaedi infection during R-CHOP chemotherapy in diffuse large B-cell lymphoma: case report and literature review,,,P79ad3fa624cb
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,21,21 | 43 | - | France | Beauruelle et al. (2019),,10.1016/j.cmi.2019.01.001,30639703,Helicobacter cinaedi associated with atypical Raynaud syndrome,,,P59ca83c78783
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,22,22 | 61 | Cellulitis | + | France | Roupie et al. (2023),,10.3201/eid2903.221329,36823687,"Recurrent cellulitis revealing Helicobacter cinaedi in patient on Ibrutinib therapy, France",,,P5c4cd40e8ef1
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,23,23 | 23 | + | United States | Lenskaya et al. (2022),,,36537682,Relapsing Helicobacter cinaedi cellulitis without bacteremia in a patient with X-linked Agammaglobulinemia after 1 year of antibiotic prophylaxis,,,Pda1af903720c
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,24,24 | 24 | + | Japan | Inoue et al. (2020),,10.1007/s10875-020-00830-6,32914284,Helicobacter cinaedi-associated refractory cellulitis in patients with X-linked Agammaglobulinemia,,,Pc38db216a7ef
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,25,25 | 72 | Infected subdural hematoma | - | Japan | Akiyama et al. (2021),,10.25259/SNI_387_2021,34221619,Helicobacter cinaedi-infected chronic subdural hematoma mimicking an expanding hematoma: a case report,,,Pd2ba2a7df83c
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,26,26 | 11 | Possible chronic cholangitis | + | United States | Fettinger et al. (2021),,10.1097/INF.0000000000003056,33710980,An 11-year-old male with X-linked Agammaglobulinemia and persistent abdominal pain,,,P012cb8bd2ffb
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,27,27 | 38 | Ovarian abscess | - | Japan | Sato et al. (2019),,10.1016/j.idcr.2019.e00578,31309037,Ovarian abscess caused by Helicobacter cinaedi in a patient with endometriosis,,,P9f9eea98f35a
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,28,28 | 50 | Thyroid abscess | - | Japan | Takehara et al. (2019),,10.1186/s12879-019-3808-7,30770725,First case report of thyroid abscess caused by Helicobacter cinaedi presenting with thyroid storm,,,P3e04c28f182e
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,29,29 | 32 | Infection of the prosthetic joint | + | France | Kedra et al. (2018),,10.7150/jbji.28375,30416949,A case of recurrent Helicobacter cinaedi prosthetic joint infection in an HIV-infected man,,,Pf91672e5c487
Pa6db1b0c89c2,Helicobacter cinaedi bacterium association with atherosclerosis and other diseases,Table 1,Published examples of diseases associated with Helicobacter cinaedi.,30,30 | 65 | Vertebral osteomyelitis | - | Japan | Hase et al. (2018),,10.2169/internalmedicine.0012-17,29321407,Vertebral osteomyelitis caused by Helicobacter cinaedi identified using broad-range polymerase chain reaction with sequencing of the biopsied specimen,,,P8a57735d010f
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,1,"HDPE and LDPE | Bacillus sp. | 3–12 month | 30 °C | 7.5 | There is a reduction in the surface polymer. However, it is less than 20% after a year of experimentation. | This paper investigates whether microalgae can degrade microplastic pollution not in the water environment. There is a future need to investigate in the MFC system. | [114]",Bacillus,10.1016/j.ibiod.2007.07.011,,Marine microbe-mediated biodegradation of low- and high-density polyethylenes,,,P61090fe9f0a6
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,2,"Polyethylene | Electroactive bacteria (EAB) | 7 days | Room temperature | 7 | The concentration of PE microplastic affects the highest current density from 1.99 A/m2 to 0.74 A/m2, and there were fewer electroactive bacteria in the exoelectrogenic biofilm. No specific microalgae were used. | The microalgae used in this research is not specified however, it reveals the impact of PE microplastics on exoelectrogenic biofilms, and probable pathways exist. | [115]",,10.1016/j.watres.2022.118046,35030360,Electrochemical and microbiological response of exoelectrogenic biofilm to polyethylene microplastics in water,,,P0717d2cb6454
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,3,Polyethylene terephthalate | Phaeodactylum tricornutum | 14–42 days | 21 °C | 8 | Eukaryotic microalgae can be a base frame for the decay of PET through synthetic biology. This study gives an insight towards the bioremediation of PET-polluted seawater. | It is found that microalgae P.tricornotum can be a frame to generate an engineered version of PETase to degrade PET. | [64],Phaeodactylum tricornutum,10.1186/s12934-019-1220-z,31601227,Using a marine microalga as a chassis for polyethylene terephthalate (PET) degradation,,,Pa13cb852dcbb
Pc99622670e3d,Plastic pollution and degradation pathways: A review on the treatment technologies,Table 4,Previous research on the degradation of microplastic with microbes and microalgae used with its physical condition.,4,"Polypropylene | Spirulina sp. | 112 days | 24–26 °C | 7–8 | This study found that with microplastic in the environment, the growth rate of microalgae itself is slower compared to the environment without microplastic. | The test results show that PET and PP are biodegrading, but it's still not clear that the process of biodegradation with microalgae works best. Further experiment needs to be done. | [59]",Spirulina,10.12911/22998993/108637,,"Evaluation of the interaction among microalgae spirulinasp, plastics polyethylene terephthalate and polypropylene in freshwater environment",,,Pcf0851525c1c
